tract,green_space_fraction,mean_ndvi,count
520500,0.1687026828371922,-0.14221952855587006,3025142
520600,0.2471735705045554,-0.11305749416351318,3026040
530100,0.32570471559960174,-0.008832956664264202,1805558
530200,0.44743739805677935,0.06039721146225929,3603772
530300,0.32255694342395297,-0.0375232920050621,3631259
530400,0.3183366059474165,-0.04017288610339165,3641959
530501,0.41938135653348274,0.03756077215075493,3601479
530502,0.3080977341784025,0.039983320981264114,2101568
530503,0.29523470676813635,0.005971124395728111,4595582
530600,0.2613576154917903,-0.00943337194621563,2817756
540101,0.41332796038716707,0.06951137632131577,9973725
540102,0.1817250320255065,-0.033902041614055634,14703299
550100,0.21297050071392495,-0.18911144137382507,23625125
550200,0.14793486585248064,-0.06926562637090683,14982201
560100,0.12686310255918956,-0.12389954179525375,1722029
560200,0.3562421961709212,0.022878650575876236,1839006
560300,0.2603382668858718,-0.09431599080562592,1816554
560400,0.14831214425194233,-0.17042604088783264,942804
560700,0.17463353164832002,-0.16415387392044067,1835469
560800,0.17635560075093867,-0.15320000052452087,3667305
560900,0.22749086201644836,-0.09999728947877884,3662080
561000,0.20751771708951514,-0.11648563295602798,3687046
561100,0.21070960763053134,-0.11843059211969376,3669643
570100,0.04713080237555762,-0.2257227599620819,4254384
570200,0.10240536411416944,-0.16252528131008148,4906011
570300,0.18768623315909302,-0.13557061553001404,2720731
570400,0.1148727615865087,-0.13937272131443024,1286311
570500,0.09194482483167865,-0.15720845758914948,1175912
580100,0.09781467847970311,-0.19263972342014313,2118835
580200,0.11071556756835944,-0.18416744470596313,2025871
580300,0.1333002843187286,-0.1593223512172699,1307512
580400,0.07038517858815925,-0.21686524152755737,3670249
580501,0.14612795861289474,-0.19321177899837494,1366021
580502,0.1465996593419566,-0.18637152016162872,1372414
580600,0.15705312767301574,-0.1791757047176361,1367831
580700,0.1928874818824839,-0.151553675532341,1527019
580800,0.17584129562665135,-0.1595945954322815,508828
590500,0.4034819704922798,-0.017614159733057022,1655237
590600,0.16371211911740308,-0.18035155534744263,965943
590700,0.07997588962151116,-0.2302871197462082,2336423
600400,0.12678235237162866,-0.2418469935655594,908350
600600,0.05520353262055729,-0.24004009366035461,1126403
600700,0.06544307668027854,-0.25117847323417664,1351016
600900,0.14627962840646574,-0.2085135281085968,1061168
60100,0.21158410470281083,-0.08524832129478455,903621
60200,0.2830545358626602,-0.11040730774402618,883488
60300,0.256741356336349,-0.13911820948123932,887725
60400,0.218544875998409,-0.15928395092487335,902189
60500,0.4043764381040037,-0.019534103572368622,633633
60800,0.17070688724953392,-0.13749074935913086,480415
60900,0.19978657767602492,-0.09512268006801605,1269055
61000,0.1356049448832954,-0.21996523439884186,479672
610300,0.09747038544390511,-0.2215753197669983,6622156
610400,0.12441698572920293,-0.24471831321716309,452943
610800,0.1693032512033778,-0.17600895464420319,923478
61100,0.15266919519001307,-0.24147041141986847,480339
611200,0.30998556072517247,-0.07842516154050827,907788
611300,0.1960618323899192,-0.16954003274440765,907818
611400,0.21280532938564026,-0.15929484367370605,906618
611500,0.1518561264907803,-0.14611932635307312,1408588
611600,0.2911824920293256,-0.0642317533493042,931088
611700,0.3452346038710145,-0.027853846549987793,911301
611800,0.3023199101556233,-0.0686548501253128,909888
611900,0.4631885085358575,0.022716274484992027,1814116
61200,0.1968297974927676,-0.17784295976161957,484839
612000,0.44764009267999655,0.03449220582842827,904617
612100,0.48059727108899,0.05906618759036064,905851
612200,0.27043434480354756,-0.08439275622367859,2492867
61500,0.2274788450358504,-0.14636771380901337,452213
61800,0.1301419964901155,-0.19976098835468292,229731
61901,0.09642359510573724,-0.21322110295295715,445603
61902,0.06978341985309507,-0.20569857954978943,615199
62000,0.15439259598916083,-0.19461731612682343,625172
620100,0.1487125943763012,-0.12113575637340546,2324979
620200,0.09213865594771586,-0.15483464300632477,1601743
620300,0.22729155349869046,-0.10639560967683792,2754094
620400,0.1955315680242445,-0.13453534245491028,1821735
62100,0.11961333299084706,-0.24282319843769073,680195
62200,0.15628265959857449,-0.22040586173534393,672637
62300,0.20546641517884057,-0.17970804870128632,453342
62400,0.1895769087909335,-0.17451421916484833,452309
62500,0.16499643810830772,-0.20153531432151794,447556
62600,0.17192605313077122,-0.19343283772468567,916113
62700,0.16935928832449823,-0.20310340821743011,902396
62800,0.21222545506907564,-0.17485295236110687,903792
62900,0.2419016800596752,-0.15716859698295593,904154
63000,0.13235413057266548,-0.24117383360862732,900329
630300,0.1649599099031758,-0.14239944517612457,2735430
630400,0.17270675135677793,-0.16530700027942657,1827141
630500,0.19780541682673838,-0.13831692934036255,1825509
630600,0.0645018571187528,-0.16284745931625366,3061580
630800,0.15449341998236196,-0.17951886355876923,1820377
630900,0.1946114724587197,-0.13025322556495667,1831340
63100,0.1446036377045802,-0.20991003513336182,443063
63200,0.15012576356449875,-0.13870514929294586,890513
63301,0.09180553952512437,-0.23237086832523346,260487
63302,0.10379630157061556,-0.2589244842529297,336458
63303,0.2717125341328907,-0.03260473534464836,583941
63400,0.10061874955032736,-0.2564156949520111,440910
640100,0.18206206757716065,-0.14748841524124146,847915
640300,0.18064280809286953,-0.14306290447711945,3677007
640400,0.1391277920579907,-0.1518578678369522,3705646
640500,0.14618971094005895,-0.1721578687429428,1837343
640600,0.1279560853683546,-0.19345203042030334,1831393
640700,0.21741392072283622,-0.11031436175107956,1844114
640800,0.16524616967415015,-0.15365788340568542,907105
650100,0.22225834857413804,-0.11554709821939468,1869302
650200,0.19934791806665172,-0.12715812027454376,2751071
650301,0.24828389527174566,-0.0984547883272171,2735618
650302,0.22974134109113017,-0.1109432801604271,1843195
650400,0.20480777322483962,-0.1020531877875328,3059469
650500,0.16670891669630636,-0.13968577980995178,9010678
660301,0.12727177696706146,-0.19390033185482025,454615
660302,0.16118477355454888,-0.17504212260246277,1365251
660400,0.2185322221423953,-0.1230352595448494,1792179
660500,0.25753020442112123,-0.08980052918195724,1824234
660600,0.17064745732924375,-0.15485158562660217,1828116
660700,0.2674504276516001,-0.0801733210682869,1334244
660800,0.189445736046531,-0.1330193281173706,1819948
660900,0.5143052246800874,0.060537923127412796,5476526
661000,0.17797144882346677,-0.10866294801235199,3109368
661100,0.22797749150531602,-0.10816830396652222,3597087
670100,0.41757003223859124,0.0228304173797369,907331
670200,0.42101426905398914,0.014761506579816341,906423
670300,0.4209502723078425,0.021105045452713966,905804
670400,0.33682058527604736,-0.0462949313223362,906076
670500,0.28593207905173224,-0.07820189744234085,1727884
670600,0.39434445868987067,0.004027690272778273,907779
670700,0.39665173875146525,0.003024724777787924,906901
670800,0.33210530157626034,-0.049353890120983124,905738
670900,0.36820953436807097,-0.024414513260126114,905732
671100,0.3515397233583806,-0.03439909964799881,680601
671200,0.33397582770076756,-0.03509126231074333,679827
671300,0.36440790903681214,-0.014403510838747025,1345299
671400,0.3576982653098381,-0.021038252860307693,1375782
671500,0.20454935366208424,-0.03312791511416435,2057468
671600,0.331416361790695,-0.03696312755346298,1130207
671800,0.2894455211024978,-0.06923747062683105,900025
671900,0.21777185310422187,-0.1194264367222786,893937
672000,0.29445935201749157,-0.07152128964662552,2762172
680500,0.4746607656049961,0.05627894774079323,907304
680600,0.44160409336651507,0.03206736966967583,906149
680900,0.2589369914097821,-0.055452197790145874,2866982
681000,0.3704588328199758,-0.016465933993458748,1811119
681100,0.34459416843706586,-0.027057290077209473,1810966
681200,0.3138704003420872,-0.0006666891858913004,2205970
681300,0.3146029164624623,0.014892254956066608,1993351
681400,0.2980208702680651,-0.052052903920412064,1794152
690300,0.16425472598568708,-0.09008845686912537,1424453
690400,0.2878702210012405,-0.05444270372390747,1807179
690500,0.08268098322559672,-0.14595186710357666,897050
690900,0.24966981334018323,-0.07874126732349396,1819492
691000,0.271855193840335,-0.05850725993514061,1801833
691100,0.2282837068932375,-0.06605097651481628,1875675
691200,0.18298732216161695,-0.12074517458677292,2815237
691300,0.257781460183417,-0.07331449538469315,1798445
691400,0.24910291067496307,-0.08512094616889954,1824144
691500,0.26376136820838975,-0.04427317529916763,1875310
700100,0.14700533300525812,-0.1737288385629654,6437562
700200,0.09622252071049636,-0.10255403071641922,4480225
700301,0.24531691919461027,-0.0835174098610878,3541115
700302,0.23126404017638308,-0.10311850905418396,3663093
700401,0.27175576994174505,-0.07646933197975159,4115239
700402,0.3057915230545256,-0.055874019861221313,3189092
700501,0.24510500647437222,-0.08801202476024628,4662995
700502,0.42068853584693655,0.06753027439117432,4822778
70101,0.305893956761656,-0.09828311204910278,1791547
70102,0.048220684712497935,-0.2800848186016083,346138
70103,0.1283658736437613,-0.1841515749692917,191790
70200,0.14394963047546547,-0.18720537424087524,947651
70300,0.16884223923990824,-0.21022699773311615,900470
70400,0.2322960254385554,-0.1500895470380783,900324
70500,0.19390817340775288,-0.17497913539409637,847754
70600,0.19194528136000807,-0.1554047167301178,952524
70700,0.10470348103614636,-0.22904588282108307,1875050
71000,0.2245188751835724,-0.14427675306797028,901155
710100,0.2642705098912258,-0.06404436379671097,597091
710200,0.255663415200795,-0.08121432363986969,2061071
710300,0.2190017174753113,-0.11302247643470764,909261
710400,0.24987870068095897,-0.10217315703630447,2782531
710500,0.2330724217031038,-0.11603245139122009,2077375
710600,0.1670167404117097,-0.16732709109783173,679908
710700,0.09698698132102582,-0.16306452453136444,1360376
710800,0.16030073105583142,-0.15438075363636017,2265728
710900,0.17830103879496462,-0.0740734413266182,2750740
71100,0.24104741909488062,-0.13318152725696564,903376
711000,0.24239490259893604,-0.0913948267698288,1816371
711100,0.21678772674559957,-0.11213933676481247,1815095
711200,0.21431676841444627,-0.09585235267877579,3059508
711300,0.16984057897806967,-0.08373889327049255,971564
711400,0.11698952116520452,-0.11462197452783585,2068349
711500,0.3086087774078355,-0.035944752395153046,1802155
71200,0.2896689279368885,-0.0826004147529602,902699
71300,0.2425002639636786,-0.10278014093637466,859310
71400,0.25959912536443147,-0.06538983434438705,1775920
71500,0.27482325732318147,-0.038078874349594116,2447528
71600,0.276779390170165,-0.10675713419914246,450156
71700,0.26673068064593564,-0.1158972829580307,443973
71800,0.26219298582896494,-0.10630743205547333,897547
720100,0.4307798742988748,0.1197877824306488,5455295
720200,0.35740188697339337,0.08565721660852432,4642283
720300,0.37297244390097395,0.0015207291580736637,3510616
720400,0.38484473252765344,0.0013652588240802288,1841384
720500,0.5333141885189243,0.13484641909599304,2927105
720600,0.4203653189019898,0.03307657316327095,1616493
720700,0.46693236213549555,0.09787620604038239,2914155
730100,0.26187848156826293,-0.07639271020889282,1823550
730201,0.21793857646137788,-0.10603802651166916,2772457
730202,0.1632153295951256,-0.12544795870780945,2422358
730300,0.10472218123391208,-0.1287129819393158,825432
730400,0.24533498375367477,-0.07236826419830322,3567361
730500,0.29695592493354095,-0.051652759313583374,3657311
730600,0.23406578837409056,-0.08166985213756561,2795891
730700,0.2953654237926825,-0.04063605144619942,2742723
740100,0.23694835800796066,-0.07116877287626266,2474690
740200,0.22152635439152607,-0.05347916856408119,5448463
740300,0.2836635015016837,-0.05775133892893791,3665996
740400,0.37052640528696573,0.08430670946836472,7879997
750100,0.3248300215246964,-0.03000464290380478,3568319
750200,0.42934042332351274,0.0928635448217392,3639381
750300,0.3620144083645019,-0.005151348188519478,1839798
750400,0.28116810779269,0.0015869514318183064,2770647
750500,0.31323917015419184,-0.004449125379323959,7320260
750600,0.33220086642391733,-0.009331182576715946,3653524
760801,0.18350245610456717,-0.0838007852435112,3608771
760802,0.44023463613923614,0.2551540732383728,17252125
760803,0.22875589530953697,0.0044082277454435825,2117661
770500,0.09907631638107608,-0.11930195987224579,22646200
770602,0.17629945150873053,-0.11137016117572784,15388138
770700,0.2048748640104768,-0.08423571288585663,13504513
770800,0.21339514143210375,-0.035102203488349915,11323027
770901,0.23823604899581033,-0.11471466720104218,3448747
770902,0.21679218821203955,-0.08913416415452957,3227431
80100,0.11604733727810651,-0.24134793877601624,652444
80201,0.1563741659322674,-0.2187437266111374,377064
80202,0.14244775237916268,-0.24526216089725494,431005
80300,0.14806623436776287,-0.22179476916790009,1003447
80400,0.17341529438303632,-0.18746830523014069,908356
805402,0.2556154857381415,-0.08424306660890579,5484856
805502,0.2684348474600127,-0.0023750760592520237,5133129
805600,0.34093490133772975,0.01381773129105568,5255091
805702,0.5283550796271989,0.17899370193481445,4652835
807600,0.1547149682698684,-0.08564060181379318,12000074
807800,0.11203654936736769,-0.08550471812486649,7072455
807900,0.22308187347681063,0.006507474463433027,5605156
808001,0.3910784949405639,0.043110191822052,6116558
808002,0.23030106866869035,-0.08931545913219452,7340855
808100,0.2530505188206405,-0.040494661778211594,13597192
81000,0.1396936646696637,-0.2565334737300873,829492
810000,0.4072172371773568,0.1017552986741066,2839228
810200,0.2873826039251466,-0.022826358675956726,2455633
810301,0.27232936851454204,0.005776291247457266,4755202
810400,0.30738714883855495,-0.026480767875909805,6438026
810501,0.31244155743124974,-0.03571762144565582,6308795
810502,0.12048243533406572,-0.1866888850927353,4990110
810600,0.2709076552145193,-0.030225366353988647,4260368
810701,0.19121366372134715,-0.1623067855834961,1748168
810702,0.12180540426046962,-0.1725982427597046,1987601
810800,0.2037873938651797,-0.139741450548172,2747624
810900,0.18003440302712806,-0.13414186239242554,2958279
81100,0.050745679569225564,-0.364956796169281,285826
811100,0.34118340428375227,0.07808393239974976,10129122
811500,0.17291910737988347,-0.1225404366850853,8102296
811600,0.16665904035179868,-0.08707320690155029,9205029
811701,0.13881829306848742,-0.15886126458644867,20194539
811900,0.5346562852696317,0.142867311835289,9928126
81201,0.02658331826128896,-0.4278571605682373,513874
81202,0.05931139936871869,-0.2591974139213562,539569
812100,0.2910823789166107,-0.06945116072893143,2889296
812200,0.37649374362079646,-0.014519440941512585,4115439
812500,0.24140648713553664,-0.059493765234947205,2674879
812600,0.32793369423867486,-0.03764578700065613,1746546
81300,0.11087559685120661,-0.2903573215007782,501841
813000,0.32922717640807875,-0.04175093397498131,2312301
813100,0.2631010640646386,-0.09054321050643921,2755324
813301,0.12355502779773754,-0.18464474380016327,1798491
813302,0.13028901910019422,-0.1985437124967575,1796551
813400,0.12244573384365037,-0.17043577134609222,3081233
813500,0.17316127981490018,-0.15832459926605225,2288245
813801,0.11686815029307739,-0.15632949769496918,2337532
81401,0.057249665257759985,-0.32367661595344543,739163
81402,0.0912019418057595,-0.1283687800168991,1181360
81403,0.007924424303706658,-0.4101538360118866,1047077
814200,0.15550343879194198,-0.12957680225372314,6799326
81500,0.01833321505452653,-0.4225313365459442,743728
81600,0.015348399246704331,-0.4715335965156555,340910
81700,0.032978309793864534,-0.39591044187545776,960854
81800,0.03241543892890757,-0.34867626428604126,1893764
81900,0.2067822298001326,-0.1647663712501526,381094
820300,0.14387400137201628,-0.11486336588859558,2464024
820400,0.10276508031442241,-0.12395834177732468,6414310
820502,0.20882602223881003,-0.0611208938062191,11135288
820700,0.15164053422640425,-0.04797394201159477,13392747
820800,0.10934624353112246,-0.129485085606575,12296703
820901,0.10841935285495087,-0.1668132245540619,33382495
820902,0.15903747766344842,-0.1265895515680313,6329254
821102,0.28751461379972215,-0.006585515569895506,5471305
821200,0.18449391664703707,-0.07520099729299545,8169256
821401,0.19857099240389026,-0.08100175857543945,2370442
821402,0.2030338392168377,-0.02334943786263466,4911293
821500,0.2247537687970268,-0.026023900136351585,12293531
821600,0.33631760657145693,0.061262097209692,9867204
821700,0.18842364925447835,-0.038721151649951935,4305304
821900,0.1330847837005224,-0.06430419534444809,5512287
822000,0.2824161404745075,-0.0632229596376419,3442904
822101,0.30734663233980286,-0.01216902956366539,5166286
822701,0.2807142091346744,-0.018165750429034233,2992447
822702,0.30310586232307574,-0.04920586571097374,3605187
822802,0.2510396249308951,0.001003565383143723,3622472
823200,0.21332458482639577,-0.01819080114364624,23763655
823303,0.3535054221797252,0.05913398414850235,5576426
823304,0.2120544274226891,0.0694311112165451,14860565
823400,0.4132267571091979,0.09418237954378128,14353923
823500,0.2564469383185038,-0.01881091110408306,3090141
825700,0.4224449399824038,-0.023123521357774734,13481301
825801,0.24460084027558618,-0.044870562851428986,6942362
826401,0.2433814901926746,-0.009466689079999924,8607009
826500,0.19914408224921962,-0.006343686021864414,12865574
830500,0.10160672905952561,-0.1265098750591278,9129435
830600,0.17125190887765865,-0.14310912787914276,1835839
830700,0.27412279293835384,0.026773251593112946,2414835
830800,0.19856837504751657,-0.16179656982421875,934131
830900,0.046740745964501486,-0.22694288194179535,2615122
831000,0.08815746505856228,-0.17539484798908234,780714
831100,0.13951940021934942,-0.17746645212173462,3650559
831200,0.14495520295069844,-0.19518211483955383,1593522
831300,0.10936970428740891,-0.18475055694580078,1599405
831400,0.12166855713500652,-0.17347964644432068,5923502
831500,0.1115809997556039,-0.1986112892627716,2672220
831600,0.15899163769073824,-0.14155445992946625,4132812
831700,0.11647712957073438,-0.1718735694885254,1478124
831800,0.3076379251618486,-0.011814768426120281,5162309
831900,0.21252348964295742,-0.17372098565101624,900275
832000,0.08689850223072021,-0.24186785519123077,465197
832100,0.15845650158021232,-0.2118110954761505,616445
832200,0.13177515891938607,-0.19159425795078278,1110942
832300,0.07054265576899209,-0.21799026429653168,2122362
832400,0.13840650807129312,-0.20836740732192993,896740
832500,0.10125427473965343,-0.1989419013261795,2130585
832600,0.10354323911626027,-0.22089700400829315,1963704
832900,0.18943514257919128,-0.15264971554279327,1123047
833000,0.06923531054796607,-0.2814476191997528,3642255
833100,0.1209065116502852,-0.23918136954307556,2564193
833300,0.17912142341645193,-0.1657828390598297,1324916
833900,0.13278509184405915,-0.12212454527616501,1840580
834000,0.24929435330591576,-0.018917139619588852,2689408
834200,0.1595733357662014,-0.14950895309448242,2707494
834300,0.23812596263779093,-0.0783810093998909,5378351
834400,0.2287002084875545,-0.10970374941825867,1627896
834500,0.09488969522752332,-0.07156975567340851,1290061
834600,0.3369475202074321,-0.04150325804948807,4337960
834700,0.39739206443195246,0.009834310971200466,1826464
834800,0.3576807114581639,-0.00880176667124033,1665101
834900,0.4750517330167297,0.05832580476999283,1812940
835000,0.14180636368622918,-0.16980203986167908,2787708
835100,0.19941999807927815,-0.13785703480243683,2789824
835200,0.12069208075972222,-0.17973841726779938,2744010
835500,0.19103010168414014,-0.13670781254768372,2551226
835600,0.17283199498959895,-0.16545096039772034,2546667
835800,0.16265882581159674,-0.12059815973043442,791368
836000,0.24954085904684137,-0.09551413357257843,1403781
836100,0.1968525606364544,-0.013618753291666508,2388458
836200,0.30497635842182774,-0.06791745871305466,2258762
836300,0.18392727428107508,-0.11933185160160065,381709
836400,0.2332174330752578,-0.054306454956531525,2120080
836500,0.24441944393350246,-0.0014865490375086665,1261408
836600,0.09938569872804745,-0.18835319578647614,1760320
836700,0.12417549407114624,-0.18458746373653412,3408282
836800,0.315139944615016,-0.05068863183259964,2265117
836900,0.1571553043182591,-0.16806048154830933,457174
837000,0.22894249740658626,-0.11441751569509506,1145124
837100,0.10379407793281044,-0.17058312892913818,2069068
837300,0.19653194682675815,-0.11277022957801819,1022876
837400,0.18807203222855132,-0.1236226037144661,1652752
837800,0.1186296883148807,-0.19400380551815033,2792618
838000,0.16490653258180935,-0.16208671033382416,1495582
838100,0.12492602091142237,-0.23416073620319366,2276345
838200,0.15916770343123998,-0.19058449566364288,3199477
838300,0.2322819078973912,-0.12660956382751465,966318
838600,0.3140862907801012,-0.05212157592177391,683584
838700,0.3046825899879832,-0.04572742432355881,1826716
838800,0.21945461038042277,-0.10435456782579422,49731313
839000,0.12195732349007406,-0.2644343376159668,1434341
839100,0.02410673423787218,-0.4400930404663086,3288862
839200,0.3081906497154462,-0.07012686878442764,1806563
839500,0.19171992250508452,-0.10559158027172089,727586
839600,0.21681742949116073,-0.12346365302801132,907836
839700,0.09987702089934533,-0.19647346436977386,1752700
839800,0.09671131538705875,-0.21678321063518524,738785
839900,0.109910169106598,-0.2304440587759018,3239883
840000,0.0049445550690658206,-0.0026864432729780674,1413078426
840100,0.1138306612781454,-0.21617905795574188,924164
840200,0.08988835556936842,-0.18850219249725342,2395113
840300,0.09112304574973482,-0.17808443307876587,2306793
840400,0.08518958465104387,-0.21717752516269684,2629347
840700,0.09911037753814336,-0.1735951453447342,1503138
840800,0.1980394717701561,-0.14667485654354095,912325
840801,0.17475454806745538,-0.11117926239967346,5042039
840802,0.41382571322639816,0.027872417122125626,7179459
841000,0.10586158192090396,-0.1568824201822281,2848897
841100,0.1004151093781976,-0.20705363154411316,3181615
841200,0.10108151034623124,-0.23072004318237305,1735909
841300,0.1219975944744935,-0.19521406292915344,3697872
841500,0.19039335664335663,-0.04915923625230789,1199997
841700,0.13924515412859703,-0.1276887208223343,740611
841800,0.33690883880140804,0.0016116000479087234,4561585
841900,0.0785907650030102,-0.24131770431995392,6729006
842000,0.18484053647441076,-0.10332822799682617,1640142
842100,0.16175092135575123,-0.16169382631778717,5647828
842200,0.09374592676969459,-0.21928878128528595,3744190
842300,0.026103059802772936,-0.24564045667648315,4589936
842400,0.1224347524800172,-0.12211481481790543,5512367
842500,0.07732282571056595,-0.193805992603302,2986283
842600,0.09556756047775583,-0.19194896519184113,10688455
842800,0.07669878217281824,-0.20443356037139893,4209552
842900,0.16228300694883133,-0.16483533382415771,6131428
843000,0.153917352795555,-0.10197170823812485,2958593
843100,0.46554593890019375,0.0848044827580452,2810951
843200,0.024199707636832022,-0.2622213065624237,6986542
843300,0.1374819775591866,-0.1653568595647812,1621670
843400,0.10164292820569679,-0.14549095928668976,1821654
843500,0.16963665020163593,-0.11843516677618027,4929007
843600,0.17663529521936602,-0.13531135022640228,1140521
843700,0.0865761013597464,-0.16356024146080017,3583339
843800,0.16932011686607218,-0.186937153339386,3634877
843900,0.20832172075047292,-0.02567116916179657,4007682
844600,0.21353641836550138,-0.09024988859891891,1208275
844700,0.11612787784802577,-0.09378055483102798,1115335
90100,0.22992154389792185,-0.12018384039402008,2597384
90200,0.21974392339389087,-0.07966335862874985,4389961
90300,0.12082820737347613,-0.07056160271167755,1453795
980000,0.10081434966263478,-0.10705120116472244,56410391
980100,0.12557462899332475,-0.10396751016378403,8306800
